S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Ethylene_ppm,Methane_ppm
2594.81,1782.3,3617.02,3987.48,2760.92,3455.68,3492.03,3923.76,3607.67,2864.32,2900.79,2607.21,2461.21,2692.38,2923.58,2375.37,6.67,96.67
2326.71,1765.16,2546.2,2877.26,2431.46,3117.83,2332.64,2730.25,3265.97,2623.79,1683.5,1746.49,2195.8,2323.99,1681.72,1482.61,0.0,83.33
2125.76,1991.8,1386.42,1550.17,1716.47,2415.88,1493.78,1784.34,3184.83,2557.74,1145.17,1075.86,1825.85,1721.16,1286.65,1057.12,0.0,133.33
2403.35,1739.08,1132.05,1282.09,542.57,789.74,1202.07,1267.61,3397.59,2736.32,1156.71,910.06,500.95,491.62,1230.12,920.73,6.67,0.0
2665.69,1735.27,3147.87,3387.08,978.68,1199.83,3368.15,3552.44,3677.34,2936.37,3218.59,2562.11,869.53,934.33,3281.45,2533.4,10.0,0.0
2521.65,1647.61,3986.84,4366.89,2954.65,3717.96,3796.51,4246.96,3547.06,2810.94,3169.85,2821.37,2662.56,2884.28,3169.01,2577.53,8.33,100.0
2350.74,1723.85,1163.4,1291.21,544.02,804.16,1233.0,1303.47,3371.35,2702.09,1181.89,937.05,519.65,507.59,1259.97,945.63,0.0,0.0
2344.79,1719.38,1722.51,1920.61,2814.15,3888.51,2101.4,2642.5,3358.55,2665.69,1188.81,1250.69,2691.33,2818.96,1464.61,1360.11,0.0,273.33
2411.87,1607.13,940.95,1047.38,527.04,790.87,1045.0,1109.1,3432.44,2736.32,946.41,773.09,504.36,473.02,1043.41,795.05,0.0,0.0
2301.53,1694.62,1135.48,1270.71,748.59,979.47,1089.65,1190.85,3255.66,2601.78,979.27,847.65,705.7,696.01,1021.42,781.03,0.0,0.0
2351.49,1671.51,1009.77,1129.63,664.26,936.86,1018.65,1098.07,3312.24,2656.56,912.19,782.92,636.57,624.24,963.79,741.45,0.0,0.0
2223.22,1817.43,2494.15,2818.96,2390.09,3063.45,2330.91,2704.98,3208.36,2586.81,1704.19,1735.04,2174.05,2297.59,1700.41,1476.6,0.0,83.33
2381.61,1684.83,1481.75,1659.99,993.61,1252.75,1294.33,1435.17,3229.97,2588.87,1212.09,1040.43,920.34,936.47,1146.39,908.9,0.0,0.0
2592.49,1742.67,1262.03,1396.14,560.69,799.98,1289.97,1358.64,3580.6,2869.17,1293.91,1018.45,538.77,524.51,1312.83,980.64,0.0,0.0
2773.39,1687.27,4459.19,4864.28,3114.75,3894.79,4329.69,4827.33,3873.77,3051.79,3666.09,3214.89,2799.73,3068.45,3699.61,2981.47,11.67,106.67
2092.11,1932.41,1032.9,1145.38,544.02,781.97,1102.68,1162.99,3052.62,2447.58,1021.62,845.16,518.57,503.64,1114.13,839.99,0.0,0.0
2229.06,1709.77,1233.2,1401.0,816.9,1080.45,1164.21,1269.05,3251.38,2605.15,1064.49,907.93,763.46,761.95,1064.49,819.0,0.0,0.0
2842.81,1750.53,3730.84,4007.25,1148.21,1339.98,3909.26,4143.97,3829.43,3039.33,3722.86,2944.82,1029.33,1104.08,3764.67,2894.02,13.33,0.0
2536.22,1604.71,1502.82,1657.56,627.92,864.53,1539.55,1635.92,3516.07,2833.96,1559.52,1206.98,584.53,590.55,1549.31,1160.76,0.0,0.0
2680.07,1792.48,4132.26,4548.9,3198.43,4042.47,3963.32,4441.18,3726.85,2938.01,3294.1,2947.28,2854.9,3153.5,3271.41,2695.0,8.33,66.67
2321.51,1630.42,3263.39,3670.65,2529.57,3174.65,2631.58,3006.48,3381.25,2684.26,2239.29,2156.47,2186.61,2353.47,1954.7,1676.61,0.0,0.0
2353.23,1671.51,1129.63,1246.36,557.97,816.71,1197.58,1263.47,3380.08,2750.33,1151.04,908.9,542.39,495.57,1203.5,920.14,0.0,133.33
2282.84,1740.88,2359.19,2659.69,2184.19,2820.57,2213.25,2577.53,3289.21,2625.61,1635.04,1653.58,1990.63,2096.16,1644.3,1413.71,0.0,66.67
2596.62,1628.88,1490.77,1637.69,624.06,866.07,1495.93,1580.87,3601.35,2880.23,1518.34,1177.62,595.66,590.55,1506.48,1124.39,0.0,0.0
3225.7,1742.45,4520.36,4838.79,1248.21,1425.17,4599.37,4920.95,4233.42,3371.06,4530.32,3579.4,1129.63,1216.18,4470.77,3442.14,16.67,0.0
2427.44,1687.72,3005.1,3368.44,2812.55,3600.74,2736.58,3191.91,3487.59,2790.14,2053.2,2035.97,2538.01,2722.34,1992.27,1713.34,0.0,106.67
2356.45,1669.96,1199.42,1353.6,905.41,1250.07,1186.57,1311.38,3290.65,2658.38,1051.75,892.46,936.28,883.58,1074.06,865.49,0.0,183.33
2533.92,1640.33,3811.4,4155.05,2654.73,3304.46,3682.22,4103.06,3594.72,2847.64,3137.19,2732.89,2414.38,2615.24,3148.43,2520.89,8.33,73.33
2341.56,1692.17,2967.5,3322.06,2800.27,3588.11,2726.82,3193.33,3460.7,2747.15,2015.49,2006.33,2515.53,2735.26,1956.1,1691.72,0.0,106.67
3359.72,1717.14,4523.79,4833.06,1271.12,1457.98,4621.26,4895.27,4370.25,3452.44,4539.26,3599.54,1138.91,1233.41,4462.26,3469.55,16.67,0.0
2336.11,1760.43,1010.16,1122.58,535.16,804.54,1097.66,1152.25,3345.79,2679.81,991.65,810.24,513.17,507.59,1103.28,837.7,0.0,0.0
2577.28,1764.48,2632.36,2854.9,1109.1,1327.64,2693.95,2861.63,3563.81,2832.62,2509.93,2049.66,1018.65,1066.48,2562.88,1975.67,6.67,0.0
2306.21,1681.05,815.95,926.36,505.62,762.9,932.0,979.86,3279.16,2622.5,828.34,694.89,466.96,453.07,942.31,710.55,18.33,0.0
2397.34,1712.23,3221.72,3617.62,3047.91,3891.34,2954.65,3431.86,3466.6,2740.54,2205.49,2206.22,2712.6,2998.77,2142.53,1831.54,0.0,136.67
2328.68,1721.39,3738.82,4138.76,3154.35,4026.44,3570.1,4032.52,3385.33,2683.73,2755.36,2618.87,2820.03,3107.48,2782.42,2314.35,6.67,136.67
3136.63,1606.69,4489.2,4771.36,1259.14,1462.9,4615.0,4888.05,4217.29,3360.88,4508.7,3575.8,1143.76,1210.45,4468.73,3461.58,18.33,0.0
2766.49,1744.24,3098.82,3432.15,2791.47,3686.49,3453.62,3904.54,3655.15,2914.62,2681.64,2367.9,2603.08,2754.3,2870.52,2340.82,6.67,150.0
2236.36,1820.61,2533.15,2850.06,2389.84,3064.0,2376.37,2738.7,3236.53,2598.17,1733.92,1769.66,2160.32,2286.28,1774.4,1512.09,0.0,83.33
2249.78,1810.39,1689.72,1896.6,1065.49,1311.38,1496.36,1646.73,3360.3,2684.52,1384.52,1193.3,980.25,1000.7,1320.96,1024.19,0.0,0.0
2681.38,1738.86,3739.74,4104.04,2870.52,3639.09,3587.21,4008.53,3712.76,2939.64,2930.93,2665.69,2620.68,2814.68,2968.04,2403.6,6.67,100.0
2446.57,1743.57,1043.8,1152.05,522.71,785.0,1114.93,1173.96,3419.83,2739.22,1054.34,820.9,485.54,475.52,1117.34,850.91,0.0,0.0
2507.63,1752.78,2810.14,3040.16,1069.47,1263.47,2993.55,3167.03,3501.52,2798.67,2737.37,2215.93,967.51,1033.89,2876.72,2206.95,8.33,0.0
2604.63,1609.1,2671.7,2995.75,2427.44,3115.31,2480.96,2868.36,3564.71,2833.69,1872.23,1836.1,2231.0,2353.47,1851.62,1571.71,0.0,73.33
2370.39,1707.54,1945.64,2223.7,2923.58,4035.41,2435.48,2971.88,3305.33,2652.13,1319.29,1453.93,2755.09,2919.51,1669.52,1531.1,0.0,233.33
2106.88,1832.91,4069.8,4571.33,4118.3,5454.66,3651.82,4291.36,3256.81,2573.16,2610.58,2699.73,3691.36,4083.34,2481.46,2236.12,0.0,290.0
2216.65,1795.2,3849.38,4301.34,3800.85,5014.3,3451.85,4034.77,3384.16,2713.13,2450.61,2553.64,3414.55,3739.43,2359.93,2118.82,0.0,233.33
2575.48,1612.39,2364.66,2569.04,1211.27,1450.3,2545.43,2788.28,3556.33,2827.26,2020.66,1787.95,1112.92,1151.65,2379.61,1881.19,10.0,0.0
2558.0,1767.86,4151.46,4576.86,3458.93,4395.16,3930.39,4428.97,3594.42,2846.57,3159.13,2931.2,3084.87,3418.07,3092.4,2572.13,6.67,170.0
2576.25,1749.18,4109.22,4537.19,3418.36,4357.15,3866.88,4369.91,3630.31,2849.26,3136.91,2885.64,3044.86,3360.3,3101.33,2555.94,6.67,100.0
2355.96,1656.9,1004.05,1128.02,676.12,915.49,1002.27,1098.07,3297.55,2653.95,900.77,738.63,627.0,620.02,944.46,724.2,0.0,0.0
2447.07,1599.68,1616.78,1787.73,1053.34,1354.44,1419.23,1566.05,3337.96,2667.0,1333.08,1144.57,972.02,976.52,1243.89,990.66,0.0,0.0
2456.41,1685.94,2805.6,3161.11,2832.35,3803.95,2785.35,3226.27,3459.81,2764.9,1815.16,1942.85,2596.88,2774.72,1996.72,1745.59,0.0,133.33
2375.87,1658.22,1010.56,1131.85,995.19,1560.39,1082.85,1228.28,3352.75,2685.3,867.6,776.3,1114.33,979.47,984.96,786.14,0.0,70.0
2355.21,1771.69,2627.94,2957.65,2483.75,3179.18,2475.89,2888.07,3290.36,2648.48,1764.26,1824.03,2248.56,2405.35,1811.98,1571.28,8.33,83.33
2473.86,1619.86,1079.25,1193.3,552.35,801.31,1134.87,1207.38,3510.72,2812.55,1075.66,857.81,502.38,497.36,1151.65,877.03,0.0,0.0
3050.4,1745.81,4450.01,4761.78,1236.49,1431.76,4619.87,4893.82,4043.75,3222.29,4473.5,3526.48,1110.11,1197.99,4464.64,3475.16,18.33,0.0
2800.0,1615.46,4359.17,4766.04,3062.34,3920.29,4159.62,4613.96,3841.58,3030.48,3661.83,3149.0,2796.8,3024.68,3547.96,2845.49,10.0,0.0
2959.56,1607.78,4628.92,5094.71,3340.28,4218.6,4324.68,4806.96,3998.31,3138.31,3720.1,3290.07,2995.2,3253.66,3616.12,2931.2,10.0,90.0
2917.33,1749.63,3469.55,3711.53,1049.96,1253.16,3614.31,3835.66,3908.95,3127.08,3480.19,2766.49,959.1,1013.12,3499.74,2699.73,11.67,0.0
2234.9,1697.51,1154.89,1286.65,728.5,972.21,1145.17,1242.45,3301.0,2657.86,1042.42,871.83,677.42,674.45,1065.68,831.59,0.0,0.0
2395.84,1676.83,2879.96,3222.29,2232.22,2850.6,2448.33,2768.35,3391.16,2684.78,2015.49,1950.98,1970.07,2111.18,1832.91,1547.14,0.0,0.0
2437.75,1702.86,3653.03,3906.43,1149.22,1337.47,4149.84,4386.74,3509.23,2794.14,3564.11,2908.92,1028.34,1096.86,3948.74,3063.72,16.67,0.0
2742.39,1753.9,3213.47,3458.63,1056.52,1247.39,3345.21,3566.21,3732.06,2975.99,3222.29,2541.85,944.26,995.78,3231.4,2503.56,13.33,0.0
2819.5,1748.06,3164.21,3419.83,981.04,1193.09,3315.99,3515.48,3784.75,3019.71,3223.14,2547.74,869.91,935.5,3237.39,2482.48,10.0,0.0
2599.98,1627.33,1501.31,1652.47,629.57,858.19,1501.53,1591.8,3613.4,2896.18,1522.23,1187.79,601.69,587.26,1513.6,1123.38,0.0,0.0
2321.02,1865.81,2298.08,2449.85,787.46,1019.24,2542.1,2674.57,3336.52,2677.19,2312.63,1885.33,724.95,739.76,2486.54,1907.44,6.67,0.0
2240.26,1814.7,2490.6,2831.81,2402.1,3069.56,2329.43,2702.35,3228.55,2570.33,1715.58,1742.45,2170.19,2291.44,1721.84,1486.04,0.0,83.33
2369.14,1678.17,1100.87,1232.79,673.15,913.35,1123.78,1238.34,3417.78,2730.51,1023.2,856.47,640.25,626.63,1087.65,835.6,0.0,0.0
2704.71,1697.29,2848.99,3067.61,1110.51,1304.09,2980.92,3163.65,3765.29,2994.37,2804.53,2237.09,996.17,1042.22,2867.82,2229.06,8.33,163.33
2701.3,1685.05,2235.63,2439.51,863.38,1074.66,2141.33,2243.68,3684.05,2957.65,2275.23,1756.83,804.73,818.62,2081.41,1564.96,0.0,0.0
2240.99,1850.25,3554.84,3979.2,3582.1,4745.13,3257.95,3792.79,3220.3,2562.88,2290.46,2418.64,3235.96,3504.48,2240.02,2002.11,0.0,233.33
2382.6,1655.35,886.28,1003.06,622.77,857.81,891.11,993.81,3325.53,2668.82,797.89,678.16,576.51,560.15,865.87,667.78,0.0,0.0
2817.36,1683.5,4596.6,5013.56,3114.75,3868.14,4428.63,4888.41,3976.66,3145.62,3870.01,3309.36,2802.4,3095.19,3784.75,3067.06,0.0,106.67
2226.38,1721.61,1612.61,1807.66,1050.16,1321.17,1398.46,1541.06,3245.95,2601.27,1324.51,1134.07,953.24,975.74,1211.47,974.37,0.0,0.0
2117.87,1988.76,1680.83,1916.91,2182.02,2910.55,1916.91,2337.84,3179.18,2572.64,1277.74,1295.36,2125.52,2182.26,1474.25,1309.5,0.0,133.33
3137.47,1619.86,4092.71,4395.5,1177.21,1382.84,4120.89,4349.44,4177.26,3310.51,4160.6,3282.6,1060.51,1133.26,4026.12,3096.58,13.33,0.0
2875.91,1712.0,3214.04,3426.28,1003.26,1223.56,3375.71,3549.45,3739.13,2969.14,3237.67,2583.98,909.87,958.32,3269.12,2529.06,0.0,0.0
2628.2,1682.16,3855.63,4280.73,3014.19,3844.39,3660.92,4118.62,3681.61,2913.26,3045.97,2756.15,2728.4,2936.92,2988.33,2438.51,6.67,113.33
2306.71,1693.72,813.28,914.13,510.29,772.14,914.52,985.36,3284.32,2636.0,820.14,673.15,470.17,444.18,921.7,701.04,18.33,0.0
2366.65,1696.84,2821.9,3208.07,3363.78,4548.55,3005.38,3568.01,3318.02,2645.88,1650.71,1971.94,3080.69,3333.62,2012.2,1826.3,0.0,233.33
2244.65,1871.78,1831.31,1982.45,656.49,864.91,1770.34,1845.45,3445.08,2781.09,1891.08,1487.33,611.77,612.13,1787.5,1337.89,0.0,0.0
2470.06,1611.07,1132.86,1246.16,549.81,821.09,1180.67,1244.3,3492.92,2810.68,1136.49,893.42,512.81,506.69,1198.8,901.93,6.67,0.0
2113.8,1688.83,4142.34,4630.66,4203.48,5531.62,3681.0,4326.69,3289.5,2599.2,2602.56,2721.81,3757.59,4176.28,2490.09,2235.63,0.0,286.67
2107.12,1837.92,4064.97,4555.45,4126.74,5474.12,3647.57,4274.1,3243.95,2576.76,2612.39,2698.68,3665.48,4081.73,2482.22,2229.54,0.0,290.0
2419.4,1642.98,2905.66,3256.81,2740.28,3531.25,2666.74,3097.42,3463.35,2727.08,1961.45,1977.54,2478.42,2669.87,1934.5,1669.96,0.0,100.0
2757.74,1738.86,1564.31,1703.3,600.05,839.04,1520.07,1600.99,3737.28,2993.0,1598.58,1226.63,563.78,566.32,1552.13,1170.1,0.0,0.0
3194.46,1734.37,3452.15,3800.23,985.55,1177.41,3342.89,3487.59,4211.04,3354.49,3620.34,2777.37,872.99,943.68,3253.09,2510.44,0.0,0.0
2526.25,1757.28,2832.35,3203.25,2515.28,3179.18,2636.0,3024.4,3516.96,2816.55,2079.75,1970.31,2279.4,2430.96,2044.93,1706.87,0.0,83.33
2305.47,1663.53,1619.42,1819.7,1071.67,1346.47,1416.68,1557.13,3267.97,2623.53,1338.93,1139.72,982.02,989.48,1235.46,991.45,0.0,0.0
2186.12,1943.32,1260.79,1395.5,623.51,832.54,1278.57,1362.84,3150.12,2526.25,1258.93,1026.17,585.99,590.36,1304.09,978.88,0.0,0.0
2652.65,1654.46,4058.21,4440.5,2963.67,3736.67,3886.94,4354.8,3679.78,2928.75,3286.62,2880.77,2686.61,2907.29,3245.09,2646.4,8.33,100.0
2227.11,1700.63,954.41,1069.47,589.27,841.14,1003.06,1078.85,3310.51,2625.09,865.49,744.45,568.5,547.82,961.84,738.44,16.67,0.0
2420.4,1675.5,3177.48,3548.56,2981.74,3927.24,2878.88,3369.02,3443.91,2742.92,2117.87,2110.7,2704.71,2923.04,2078.08,1800.63,0.0,133.33
2258.82,1844.54,2569.04,2879.96,2406.11,3086.26,2404.35,2768.61,3264.54,2602.56,1825.39,1794.52,2172.12,2287.75,1811.75,1546.27,0.0,83.33
2282.35,1719.6,1282.92,1430.06,798.46,1065.09,1233.0,1325.97,3277.72,2630.8,1140.12,961.05,759.88,758.19,1135.68,885.7,0.0,0.0
2637.03,1766.06,3167.88,3399.34,1008.78,1233.61,3372.8,3553.64,3647.87,2896.18,3210.35,2552.35,924.61,964.58,3290.36,2551.33,10.0,0.0
2247.83,1821.52,2541.34,2867.55,2404.85,3091.0,2383.6,2750.33,3242.52,2606.44,1764.93,1777.79,2155.02,2284.81,1780.27,1528.5,0.0,83.33
2356.95,1766.73,1039.44,1149.83,538.77,785.38,1107.9,1200.23,3368.73,2687.14,1030.32,835.98,505.08,485.89,1113.32,852.25,0.0,0.0
2281.12,1650.26,1842.71,2075.71,1257.49,1550.83,1541.71,1718.03,3285.19,2613.69,1436.23,1289.34,1152.86,1147.6,1300.14,1047.78,0.0,0.0
2300.05,1647.84,3077.07,3450.97,2364.41,2933.65,2454.9,2797.07,3332.47,2660.99,2121.45,2052.49,2043.52,2193.62,1850.25,1556.91,0.0,0.0
2419.4,1763.35,2706.82,3040.43,2491.36,3179.18,2509.67,2906.48,3383.29,2706.55,1873.61,1856.43,2259.31,2415.88,1898.68,1616.56,10.0,83.33
3246.23,1743.34,4235.4,4531.01,1202.89,1392.55,4393.81,4640.07,4241.34,3367.27,4259.19,3385.33,1073.46,1154.68,4245.3,3306.77,0.0,0.0
2412.62,1766.73,1125.19,1253.98,604.07,849.95,1175.58,1251.1,3401.39,2721.55,1105.29,905.02,569.41,558.88,1165.83,904.64,0.0,0.0
2410.62,1732.58,989.88,1092.86,529.38,764.03,1071.27,1135.88,3390.29,2743.72,1023.59,809.29,484.82,474.99,1089.65,831.2,0.0,0.0
2410.12,1706.65,1050.16,1175.38,644.86,898.06,1109.1,1182.5,3372.22,2701.04,980.45,826.24,612.32,603.16,1065.68,811.38,0.0,0.0
2367.9,1658.22,3572.8,3995.76,3498.55,4589.32,3218.87,3768.07,3378.92,2666.47,2294.39,2362.67,3157.44,3447.73,2228.81,1965.88,0.0,183.33
2302.76,1634.16,2546.2,2853.02,2401.1,3083.2,2328.68,2709.18,3343.18,2665.43,1712.9,1751.43,2199.67,2311.64,1686.16,1462.26,0.0,73.33
2360.93,1787.5,897.29,993.61,573.6,824.91,941.53,1003.85,3313.11,2662.82,819.0,692.47,526.5,513.17,919.75,692.47,0.0,0.0
2660.21,1788.86,3697.77,4037.01,2471.84,3054.01,3588.71,3945.57,3683.74,2916.52,3107.48,2711.55,2240.02,2414.13,3092.12,2506.87,8.33,66.67
2061.96,1873.15,1056.13,1194.72,693.77,926.36,1045.39,1139.31,3076.51,2481.46,961.45,815.0,640.25,628.65,983.98,781.03,0.0,0.0
2578.56,1773.72,2626.13,2849.52,1101.47,1308.88,2683.21,2842.54,3554.54,2829.94,2515.53,2027.48,1007.4,1060.7,2565.19,1988.29,6.67,0.0
2711.81,1706.2,3695.33,4041.18,2124.8,2569.3,3435.97,3751.12,3832.23,3008.96,3145.62,2691.85,1878.2,2031.02,3053.73,2409.36,8.33,0.0
2823.78,1758.18,3671.87,3929.13,1129.63,1335.58,3870.01,4080.76,3798.06,3034.07,3650.0,2898.35,1029.13,1099.07,3715.82,2894.56,13.33,0.0
2881.31,1715.8,4035.41,4492.62,3656.37,4807.67,3660.92,4199.87,3944.94,3118.67,2895.91,2757.21,3318.02,3630.92,2717.6,2310.9,0.0,206.67
2563.39,1715.13,2287.26,2469.05,827.19,1053.34,2527.78,2683.73,3477.82,2780.3,2317.56,1869.71,747.65,774.98,2481.97,1898.91,6.67,0.0
2354.96,1848.88,2120.49,2422.66,2521.65,3398.76,2450.1,2876.18,3244.8,2598.17,1470.6,1575.85,2309.42,2440.27,1785.47,1551.69,0.0,133.33
2496.69,1622.72,1100.47,1215.57,538.77,803.02,1160.36,1232.38,3481.37,2817.89,1097.06,872.6,511.19,526.68,1156.51,872.8,0.0,0.0
2455.65,1726.76,1626.67,1797.69,637.12,869.14,1656.01,1733.48,3449.5,2788.81,1712.45,1341.02,577.78,587.44,1660.66,1232.59,0.0,0.0
2368.89,1587.86,1234.85,1383.05,802.83,1051.95,1201.66,1318.04,3372.8,2707.08,1107.5,914.71,737.32,738.44,1133.26,873.57,0.0,233.33
2303.75,1646.07,2555.94,2834.49,2403.1,3099.38,2309.66,2703.4,3349.85,2673.53,1678.17,1718.03,2172.36,2316.08,1678.61,1457.77,0.0,73.33
2328.44,1674.62,865.3,955.58,502.74,771.77,967.51,1018.45,3309.07,2640.67,849.37,708.87,482.85,459.47,968.29,737.32,0.0,0.0
2264.21,1720.94,1546.92,1745.14,2333.63,3283.46,1838.15,2247.58,3277.43,2632.1,1156.3,1145.17,2243.92,2327.2,1367.67,1214.75,0.0,183.33
2349.5,1656.9,1175.18,1304.3,774.22,1045.99,1120.56,1223.76,3294.96,2655.26,1021.02,856.66,742.01,735.82,1034.28,792.77,0.0,0.0
2587.58,1678.17,2611.36,2811.74,1116.74,1311.38,2688.71,2875.64,3610.69,2873.22,2510.95,2008.91,1025.37,1067.28,2590.94,2001.17,6.67,0.0
2448.08,1746.49,1041.22,1153.87,521.99,773.09,1113.72,1180.46,3434.21,2750.59,1036.46,827.0,489.65,482.5,1121.57,852.44,0.0,0.0
2341.56,1707.09,1479.18,1664.42,968.69,1228.28,1334.33,1470.82,3308.21,2650.57,1259.97,1078.05,886.86,901.74,1195.34,950.51,0.0,0.0
2318.8,1608.44,1147.6,1303.47,2117.39,3069.84,1611.07,1965.88,3378.33,2708.66,967.9,936.47,2053.44,2007.04,1265.33,1122.98,18.33,123.33
2797.07,1647.39,3783.82,4188.39,2881.04,3633.94,3475.46,3884.43,3839.71,3047.08,3128.49,2688.97,2608.51,2813.61,2862.71,2336.85,0.0,100.0
2729.99,1798.37,4050.17,4449.67,2691.59,3325.24,3962.37,4368.23,3718.88,2938.01,3474.57,3021.64,2426.18,2632.1,3461.58,2767.55,10.0,83.33
2768.08,1605.81,1783.43,1965.88,680.57,895.36,1729.89,1808.57,3842.2,3061.22,1840.66,1410.53,630.31,636.93,1737.96,1302.64,0.0,0.0
2508.91,1748.51,2755.09,3002.9,1296.82,1527.85,2758.27,2940.73,3563.81,2848.45,2577.02,2112.85,1152.66,1214.54,2603.08,2036.44,6.67,0.0
2404.85,1652.92,2751.91,3085.15,2629.76,3414.55,2487.55,2906.48,3352.75,2673.01,1796.1,1854.6,2393.84,2551.84,1762.0,1543.01,0.0,0.0
2669.61,1733.48,3922.19,4342.74,3117.55,3909.89,3729.3,4179.88,3691.67,2919.23,3062.06,2747.95,2772.06,3043.2,3013.92,2468.04,0.0,120.0
2567.5,1606.25,2649.26,2965.86,2426.43,3112.24,2450.35,2830.2,3532.74,2818.96,1844.31,1808.8,2207.67,2317.81,1839.75,1567.57,0.0,73.33
2327.94,2026.07,2087.35,2294.15,1216.39,1521.37,1751.2,1877.28,3424.52,2733.68,1773.05,1588.52,1148.81,1234.64,1597.7,1262.65,0.0,0.0
2681.38,1740.43,3770.23,4153.75,2900.52,3683.13,3601.65,4025.16,3696.25,2926.03,3000.15,2687.4,2623.01,2837.17,2958.74,2412.87,6.67,100.0
2712.34,1677.94,3212.05,3448.03,1030.32,1249.24,3393.21,3559.62,3768.99,3010.06,3247.38,2580.11,915.49,972.8,3281.17,2561.33,0.0,0.0
2393.09,1650.71,1159.14,1295.99,713.73,956.75,1186.57,1289.97,3402.56,2730.25,1064.69,898.83,676.12,680.57,1123.18,883.58,0.0,0.0
2840.93,1606.91,3225.7,3450.68,1212.29,1413.5,3354.49,3540.79,3937.98,3123.72,3185.68,2555.69,1109.91,1167.25,3219.16,2505.85,10.0,0.0
2716.28,1627.11,5331.64,5776.09,3327.26,4234.41,5183.49,5685.87,3874.4,3048.19,4636.24,3912.41,3017.22,3301.58,4552.69,3654.55,18.33,123.33
2581.14,1729.0,3833.48,4254.23,3657.89,4805.53,3434.79,4015.24,3637.27,2878.34,2529.83,2536.22,3294.1,3626.38,2453.38,2131.02,0.0,0.0
2382.85,1684.38,1282.5,1447.52,876.26,1133.66,1168.27,1289.97,3236.81,2583.2,1063.09,935.69,815.76,810.05,1038.84,822.05,0.0,0.0
2650.83,1602.96,5229.03,5673.07,3303.6,4215.97,5126.3,5629.61,3806.12,2988.61,4485.78,3845.63,3010.06,3282.31,4516.24,3624.57,18.33,123.33
2939.64,1713.34,4179.23,4657.89,3667.3,4806.96,3789.08,4338.06,4027.4,3178.33,3100.49,2867.55,3324.37,3645.45,2913.8,2413.63,0.0,206.67
2547.48,1739.53,3662.14,4013.32,2445.81,3021.09,3565.91,3941.14,3573.1,2842.54,3087.93,2699.46,2191.2,2374.37,3115.59,2470.06,8.33,66.67
2438.51,1651.37,3880.98,4280.73,3448.91,4431.68,3842.83,4400.56,3485.22,2766.75,2819.5,2713.92,3161.39,3453.33,3030.48,2499.49,10.0,220.0
2438.25,1692.61,2325.22,2593.78,1548.44,1910.44,1978.94,2188.78,3548.56,2811.21,1767.86,1604.93,1383.89,1453.5,1627.77,1332.87,0.0,0.0
2177.19,1813.79,2509.93,2845.23,2381.36,3077.07,2344.79,2702.35,3215.46,2578.82,1724.74,1749.86,2156.47,2273.03,1726.31,1507.77,0.0,83.33
2888.07,1611.07,3211.48,3473.39,1190.44,1423.26,3331.02,3528.87,3859.69,3076.24,3194.74,2535.45,1094.26,1148.81,3224.85,2503.05,10.0,0.0
2436.24,1610.2,1025.18,1131.44,552.71,807.96,1100.27,1167.86,3481.08,2779.77,1017.66,821.09,507.77,501.85,1116.14,851.67,0.0,0.0
3014.47,1606.47,4556.48,4980.62,3404.6,4360.17,4341.07,4856.37,4011.4,3134.38,3676.13,3230.26,3103.29,3378.63,3625.17,2945.37,10.0,143.33
2285.54,1600.99,2466.01,2753.24,1750.98,2198.95,2028.9,2260.78,3437.73,2728.4,1826.07,1665.53,1526.34,1622.28,1633.06,1342.49,0.0,0.0
2122.41,1834.73,4047.92,4529.29,4101.12,5453.1,3610.69,4235.73,3282.31,2607.21,2572.13,2679.02,3653.94,4041.18,2476.65,2205.73,0.0,286.67
2607.73,1673.51,1535.65,1691.28,653.9,907.15,1511.65,1595.08,3650.3,2933.38,1567.57,1226.02,617.45,613.6,1530.45,1141.54,0.0,0.0
2243.68,1908.36,1357.17,1495.29,561.42,788.41,1394.24,1471.89,3188.79,2585.26,1419.01,1121.77,517.13,526.14,1418.38,1067.48,0.0,0.0
2785.88,1674.62,2137.73,2355.71,771.2,982.02,2022.78,2114.04,3818.54,3078.46,2225.65,1678.61,689.31,715.59,2008.91,1522.23,0.0,0.0
2427.44,1603.18,3637.57,4064.65,3556.93,4633.8,3237.39,3826.0,3409.28,2732.62,2351.98,2388.1,3208.93,3481.37,2251.0,1987.12,0.0,183.33
2453.38,1697.06,3036.84,3380.96,2788.28,3601.65,2770.73,3213.76,3536.62,2802.4,2071.68,2056.28,2526.25,2748.21,2045.41,1740.43,0.0,106.67
2082.12,1894.07,2645.1,2979.55,1958.19,2447.58,2180.33,2443.8,3087.66,2458.94,1908.59,1847.51,1727.65,1818.57,1686.38,1433.68,0.0,0.0
2615.24,1604.5,2862.71,3063.72,1002.87,1218.84,3202.4,3386.79,3662.44,2915.16,2876.99,2333.14,894.58,935.3,3128.77,2420.65,10.0,0.0
2939.91,1615.68,4305.34,4702.43,3000.97,3782.58,4123.16,4610.48,3999.91,3134.66,3565.31,3086.54,2719.18,2959.02,3537.51,2848.99,10.0,100.0
3011.44,1598.36,4176.93,4576.17,2850.06,3565.01,4064.65,4501.17,4021.31,3167.88,3532.74,3028.27,2568.79,2804.0,3533.93,2832.88,10.0,86.67
